0,1,2,3,4,cluster,sc
4.0,5.0,3.6,1.4,0.2,37,0.2783176136322826
5.0,5.4,3.9,1.7,0.4,37,0.5270188544212046
6.0,4.6,3.4,1.4,0.3,39,0.39151892029981566
7.0,5.0,3.4,1.5,0.2,37,0.0127680007512664
8.0,4.4,2.9,1.4,0.2,39,0.5625126080275199
9.0,4.9,3.1,1.5,0.1,39,0.4964040646641403
10.0,5.4,3.7,1.5,0.2,37,0.5454042952431568
11.0,4.8,3.4,1.6,0.2,39,0.23510936464634005
12.0,4.8,3.0,1.4,0.1,39,0.5696053235705428
13.0,4.3,3.0,1.1,0.1,39,0.4949996595784505
14.0,5.8,4.0,1.2,0.2,37,0.43862979535590546
15.0,5.7,4.4,1.5,0.4,37,0.43154967710620185
16.0,5.4,3.9,1.3,0.4,37,0.5125091523911444
17.0,5.1,3.5,1.4,0.3,37,0.32827229476485476
18.0,5.7,3.8,1.7,0.3,37,0.4907991844160854
19.0,5.1,3.8,1.5,0.3,37,0.487253976257413
20.0,5.4,3.4,1.7,0.2,37,0.3656697640610294
21.0,5.1,3.7,1.5,0.4,37,0.46320613931792964
22.0,4.6,3.6,1.0,0.2,39,0.17785460220992233
23.0,5.1,3.3,1.7,0.5,37,0.10451770304168642
24.0,4.8,3.4,1.9,0.2,39,0.1123580787173195
25.0,5.0,3.0,1.6,0.2,39,0.38535823036321154
26.0,5.0,3.4,1.6,0.4,37,0.09899202348283874
27.0,5.2,3.5,1.5,0.2,37,0.40927381556035525
28.0,5.2,3.4,1.4,0.2,37,0.27661959559889987
29.0,4.7,3.2,1.6,0.2,39,0.5086393334888603
30.0,4.8,3.1,1.6,0.2,39,0.5160006299620902
31.0,5.4,3.4,1.5,0.4,37,0.3981344629791353
32.0,5.2,4.1,1.5,0.1,37,0.4567873281589526
33.0,5.5,4.2,1.4,0.2,37,0.48082592229519866
34.0,4.9,3.1,1.5,0.1,39,0.4964040646641403
35.0,5.0,3.2,1.2,0.2,39,0.26955075113807847
36.0,5.5,3.5,1.3,0.2,37,0.4194266948777237
37.0,4.9,3.1,1.5,0.1,39,0.4964040646641403
38.0,4.4,3.0,1.3,0.2,39,0.566174123633302
39.0,5.1,3.4,1.5,0.2,37,0.18795329076946357
40.0,5.0,3.5,1.3,0.3,37,0.15062895416372063
41.0,4.5,2.3,1.3,0.3,39,0.40867396239584936
42.0,4.4,3.2,1.3,0.2,39,0.5312264352997278
43.0,5.0,3.5,1.6,0.6,37,0.21045716406829612
44.0,5.1,3.8,1.9,0.4,37,0.3831300412556986
45.0,4.8,3.0,1.4,0.3,39,0.5454950117760355
46.0,5.1,3.8,1.6,0.2,37,0.46724299308398465
47.0,4.6,3.2,1.4,0.2,39,0.570320651381107
48.0,5.3,3.7,1.5,0.2,37,0.541265582896316
49.0,5.0,3.3,1.4,0.2,39,0.14610173409551566
50.0,7.0,3.2,4.7,1.4,38,0.2178795258626459
51.0,6.4,3.2,4.5,1.5,38,0.45582171239146646
52.0,6.9,3.1,4.9,1.5,38,0.14476025990918379
53.0,5.5,2.3,4.0,1.3,36,0.5070526379079126
54.0,6.5,2.8,4.6,1.5,38,0.4797187507000609
55.0,5.7,2.8,4.5,1.3,38,-0.04824772358877163
56.0,6.3,3.3,4.7,1.6,38,0.3678894378998154
57.0,4.9,2.4,3.3,1.0,36,0.5132137430605631
58.0,6.6,2.9,4.6,1.3,38,0.4619809219418972
59.0,5.2,2.7,3.9,1.4,36,0.5173556876886788
60.0,5.0,2.0,3.5,1.0,36,0.4916908525879712
61.0,5.9,3.0,4.2,1.5,38,-0.025159290876149567
62.0,6.0,2.2,4.0,1.0,36,0.321377531916219
63.0,6.1,2.9,4.7,1.4,38,0.4760236831907216
64.0,5.6,2.9,3.6,1.3,36,0.49408532482711076
65.0,6.7,3.1,4.4,1.4,38,0.4157697873429139
66.0,5.6,3.0,4.5,1.5,38,0.028370794448822827
67.0,5.8,2.7,4.1,1.0,36,0.4035291553044801
68.0,6.2,2.2,4.5,1.5,38,0.21686515112991858
69.0,5.6,2.5,3.9,1.1,36,0.5690341439800802
70.0,5.9,3.2,4.8,1.8,38,0.3243738533710443
71.0,6.1,2.8,4.0,1.3,36,0.1502764584904106
72.0,6.3,2.5,4.9,1.5,38,0.4057549419673285
73.0,6.1,2.8,4.7,1.2,38,0.3790479246973673
74.0,6.4,2.9,4.3,1.3,38,0.3143872364273301
75.0,6.6,3.0,4.4,1.4,38,0.4374310398062486
76.0,6.8,2.8,4.8,1.4,38,0.31504600179922987
77.0,6.7,3.0,5.0,1.7,38,0.03003919671464537
78.0,6.0,2.9,4.5,1.5,38,0.3429040145041172
79.0,5.7,2.6,3.5,1.0,36,0.5277788934561913
80.0,5.5,2.4,3.8,1.1,36,0.5836054154999993
81.0,5.5,2.4,3.7,1.0,36,0.5776142625952422
82.0,5.8,2.7,3.9,1.2,36,0.4811180844350456
83.0,6.0,2.7,5.1,1.6,38,0.32398730034775514
84.0,5.4,3.0,4.5,1.5,36,0.0623461877515201
85.0,6.0,3.4,4.5,1.6,38,0.33416553505789026
86.0,6.7,3.1,4.7,1.5,38,0.33947390652123055
87.0,6.3,2.3,4.4,1.3,38,0.17320379013157294
88.0,5.6,3.0,4.1,1.3,36,0.36451375895829957
89.0,5.5,2.5,4.0,1.3,36,0.5404895377166995
90.0,5.5,2.6,4.4,1.2,36,0.31356263117783967
91.0,6.1,3.0,4.6,1.4,38,0.4367533934279589
92.0,5.8,2.6,4.0,1.2,36,0.46192730434336954
93.0,5.0,2.3,3.3,1.0,36,0.5210523743346246
94.0,5.6,2.7,4.2,1.3,36,0.40779552124756174
95.0,5.7,3.0,4.2,1.2,36,0.27711395618580265
96.0,5.7,2.9,4.2,1.3,36,0.29641541304229074
97.0,6.2,2.9,4.3,1.3,38,0.21963896665786517
98.0,5.1,2.5,3.0,1.1,36,0.43078337901156494
99.0,5.7,2.8,4.1,1.3,36,0.4064649912085482
100.0,6.3,3.3,6.0,2.5,40,0.4198215525254427
101.0,5.8,2.7,5.1,1.9,38,0.2060299840219686
102.0,7.1,3.0,5.9,2.1,35,-0.013464228178735669
103.0,6.3,2.9,5.6,1.8,40,0.36920637524624966
104.0,6.5,3.0,5.8,2.2,40,0.5493492063993407
105.0,7.6,3.0,6.6,2.1,35,0.5484453065688276
106.0,4.9,2.5,4.5,1.7,36,0.21717258081586852
107.0,7.3,2.9,6.3,1.8,35,0.4283730201765343
108.0,6.7,2.5,5.8,1.8,40,0.2886388864962784
109.0,7.2,3.6,6.1,2.5,35,0.14628549062902368
110.0,6.5,3.2,5.1,2.0,40,0.27379467200200847
111.0,6.4,2.7,5.3,1.9,40,0.21504238565222078
112.0,6.8,3.0,5.5,2.1,40,0.539653638540573
113.0,5.7,2.5,5.0,2.0,38,0.21739794619668554
114.0,5.8,2.8,5.1,2.4,40,0.06594273115989276
115.0,6.4,3.2,5.3,2.3,40,0.5021240783516691
116.0,6.5,3.0,5.5,1.8,40,0.42062267876208215
117.0,7.7,3.8,6.7,2.2,35,0.43770312446755044
118.0,7.7,2.6,6.9,2.3,35,0.446777866589488
119.0,6.0,2.2,5.0,1.5,38,0.3334100100335714
120.0,6.9,3.2,5.7,2.3,40,0.3766524672727665
121.0,5.6,2.8,4.9,2.0,38,0.24973515517503445
122.0,7.7,2.8,6.7,2.0,35,0.5262803342550795
123.0,6.3,2.7,4.9,1.8,38,0.299830255217648
124.0,6.7,3.3,5.7,2.1,40,0.48463585378739205
125.0,7.2,3.2,6.0,1.8,35,0.23923628440024033
126.0,6.2,2.8,4.8,1.8,38,0.3854795334924436
127.0,6.1,3.0,4.9,1.8,38,0.312861156260891
128.0,6.4,2.8,5.6,2.1,40,0.5159009170254146
129.0,7.2,3.0,5.8,1.6,35,0.0764804337578056
130.0,7.4,2.8,6.1,1.9,35,0.3934271960069881
131.0,7.9,3.8,6.4,2.0,35,0.43899574432117516
132.0,6.4,2.8,5.6,2.2,40,0.5332924356733666
133.0,6.3,2.8,5.1,1.5,38,0.28703986064642023
134.0,6.1,2.6,5.6,1.4,38,0.004559509802210758
135.0,7.7,3.0,6.1,2.3,35,0.44481083107961894
136.0,6.3,3.4,5.6,2.4,40,0.5290791085036224
137.0,6.4,3.1,5.5,1.8,40,0.4018227482177392
138.0,6.0,3.0,4.8,1.8,38,0.38322164010109916
139.0,6.9,3.1,5.4,2.1,40,0.49393170898568445
140.0,6.7,3.1,5.6,2.4,40,0.5502963126107994
141.0,6.9,3.1,5.1,2.3,40,0.40319772523409037
142.0,5.8,2.7,5.1,1.9,38,0.2060299840219686
143.0,6.8,3.2,5.9,2.3,40,0.3160872590353081
144.0,6.7,3.3,5.7,2.5,40,0.46099303999062013
145.0,6.7,3.0,5.2,2.3,40,0.47514171825219426
146.0,6.3,2.5,5.0,1.9,38,0.15917421338098778
147.0,6.5,3.0,5.2,2.0,40,0.3490860394189557
148.0,6.2,3.4,5.4,2.3,40,0.4451202010951024
149.0,5.9,3.0,5.1,1.8,38,0.1908363131884469
